,userid,playcounts,trackid,ratings
1021,cd0e316097fd3ae88469bcd461a08b0f9eec0ab6,1,TRONYHY128F92C9D11,0.0
1022,996871b26b56cb2c1915f82c159829a9ae0bd763,1,TRONYHY128F92C9D11,0.0
1023,720c45ad6a0d77c0c965a0a144d7a3abf6513c6f,1,TRONYHY128F92C9D11,0.0
1024,8b79094e4e6dcff088faf50caf56c00fb5485578,2,TRONYHY128F92C9D11,0.3333333333333333
1025,b123fd5fd9664deac341828ab6ffb99df860c1e7,21,TRONYHY128F92C9D11,1.0
1026,314b906a800bfe19ef5f5ea0e06cb7486bf5b6e9,31,TRONYHY128F92C9D11,1.0
1027,738226bddfe1c9fe5d25d0470d2d7edb5bb22a30,5,TRONYHY128F92C9D11,0.2857142857142857
1028,97af9b99657edbf61cf94f99623831eac466fc78,2,TRONYHY128F92C9D11,0.3333333333333333
1029,a9e0dca4cc32b9f111db1810f5487c73e8881017,10,TRONYHY128F92C9D11,0.9
1030,1a32e6cae0fd0f5150b20a1c5877e0601ec81fc4,2,TRONYHY128F92C9D11,0.3333333333333333
1031,0933ba9b0fec8e330eec1f44edc5ed28cb097342,4,TRONYHY128F92C9D11,0.2307692307692307
1032,7ed10538070b39b78b37ff1f3b8c127bbd5a2df7,1,TRONYHY128F92C9D11,0.0
1033,8c5658acb26dd16013e83d5ed1b192dfc905c72b,1,TRONYHY128F92C9D11,0.0
1034,69883ecb78e73bbc2ddf2ecfd122e7f7bc95f31e,2,TRONYHY128F92C9D11,0.0769230769230769
1035,e09169b3c2e8a50514c55d913644ac78072befd0,7,TRONYHY128F92C9D11,1.0
1036,6ee0b360d141bf5b5589c21b5ff9ec28de8be16a,1,TRONYHY128F92C9D11,0.0
1037,e0cb10aa577128f8c7385fe1a4ca80a637ccb34f,26,TRONYHY128F92C9D11,1.0
1038,8782e031d4c38c740dab2bb4b3e1cf994e8109d9,4,TRONYHY128F92C9D11,1.0
1039,af758ee0993331f3a63a30aea09da4a95bcadea2,13,TRONYHY128F92C9D11,0.5263157894736842
1040,66d623e5d99193c5421ca9f19a059a0c56182611,6,TRONYHY128F92C9D11,0.217391304347826
1041,ce251f6493dcc106235c56285cbd1bd7379f2af6,3,TRONYHY128F92C9D11,1.0
1042,a32c09bb0bd561c0af941510c89f9f376669eb77,4,TRONYHY128F92C9D11,0.6
1043,e1523ef1d962ebd3920fdab8926b602c65959755,1,TRONYHY128F92C9D11,0.0
1044,abc11707b892bb31bbbc06562abb3a668cccad62,1,TRONYHY128F92C9D11,0.0
1045,733e0e0d712975451ae8b79cebac3e81debe25f7,2,TRONYHY128F92C9D11,0.1428571428571428
1046,029182fe97b19cb6f11b858cd1febdb1bbcebbe5,1,TRONYHY128F92C9D11,0.0
1047,c886e9c70c5eda86fb263a3bd88335f077936a0b,3,TRONYHY128F92C9D11,0.3333333333333333
1048,f59da9b0075418f8dc7889b94d902059de4f7a03,11,TRONYHY128F92C9D11,1.0
1049,b2e569f9d94576d5225e1916449d07da9729a3b7,1,TRONYHY128F92C9D11,0.0
1050,ab31cfab0f444aca1ae34b764de06ca81283db3d,2,TRONYHY128F92C9D11,0.1428571428571428
1051,423de0d6f5429ef3acbaab4c0a872a7f8f383497,1,TRONYHY128F92C9D11,0.0
1052,9f2dcfde61ef8f9a3679445b73d2605a1461d69b,2,TRONYHY128F92C9D11,0.25
1053,8f100fd37227fdec27e5b1d763449b01e3701e1c,10,TRONYHY128F92C9D11,0.1764705882352941
1054,58a24ca9298add7506ec47e3e9cf10d1d5025344,4,TRONYHY128F92C9D11,0.6
1055,d5d3aac0be181afd49a6ee47a647720ffd7204d9,1,TRONYHY128F92C9D11,0.0
1056,b579401086ffbd8be17195f03a52f1cb8fc95789,10,TRONYHY128F92C9D11,0.6428571428571429
1057,cf4327b82cf5cb6c04c27169cf2b94ab56d98b25,1,TRONYHY128F92C9D11,0.0
1058,8a6af60ed5ba163734102e0d55607931b1d8fa04,1,TRONYHY128F92C9D11,0.0
1059,6f915cc4a34c5fc5dca15e797c24d145ba53de46,2,TRONYHY128F92C9D11,1.0
1060,e6173a4e2883fb797950ad00d0492fe691cbc07d,1,TRONYHY128F92C9D11,0.0
1061,615cf75dcadd752af2d245badf6e7337ca82849d,3,TRONYHY128F92C9D11,1.0
1062,c6247fa029f947dd8191aceacf9c4b88ba295d9b,1,TRONYHY128F92C9D11,0.0
1063,94e50bb1943d835f757dd02582e81453d2ce16fb,5,TRONYHY128F92C9D11,1.0
1064,e8ab801cc4e1c7ca55a7e802dc0ac775f3e3ac01,2,TRONYHY128F92C9D11,0.1666666666666666
1065,4996cf7ca984aa0e9724ca89e32e0e329bf17a02,9,TRONYHY128F92C9D11,0.8888888888888888
1066,0a2485070ffb926c1b63b2f576879ec8e8db09a8,10,TRONYHY128F92C9D11,1.0
1067,5792dbf53dfa2cddfd3b4b6d3f1b79b1a72604e5,1,TRONYHY128F92C9D11,0.0
1068,0e7c8e11d60b40edd896b4be68f1c9bf950a80f5,1,TRONYHY128F92C9D11,0.0
1069,2fdd8262f5edb207d20246abbf87c7f9cf3a24fa,1,TRONYHY128F92C9D11,0.0
1070,5051cd40cd2c74563b8bc9c2eaa4542ae0ffe19b,1,TRONYHY128F92C9D11,0.0
1071,3f25bce90d035e78a59be44efd07a2c061b1734a,13,TRONYHY128F92C9D11,1.0
1072,6fd0228bea4d1a4750322971e5ad0422e7174150,2,TRONYHY128F92C9D11,1.0
1073,44f9307af9ea2cf0a52b09abf6b9f5bac57a2d83,1,TRONYHY128F92C9D11,0.0
1074,e561f9a1dd6b65091de4fe544c1434e063da31ee,1,TRONYHY128F92C9D11,0.0
1075,f2cae44544221a704010896fa9a6d4878f03cfe2,1,TRONYHY128F92C9D11,0.0
1076,4e9628ddbe65b464bfd14699f68ef7d90bc9fac8,1,TRONYHY128F92C9D11,0.0
1077,baba3631d3baf683d173c9979917f679f5b2424f,6,TRONYHY128F92C9D11,1.0
1078,47500a29f03758bed211959f56b1b333b56fa790,13,TRONYHY128F92C9D11,0.8
1079,7a462e98d3429dd5a67666d69e8cf403f9100d87,41,TRONYHY128F92C9D11,1.0
1080,0c09883903254a292c240211fd3f6c45cd2ee8cd,20,TRONYHY128F92C9D11,1.0
1081,4b7e4d9215d354172198ed8d51fb0d240d762ff8,15,TRONYHY128F92C9D11,0.7777777777777778
1082,d9de435bed3b4769bba17f5aaec17e6fd97a8506,6,TRONYHY128F92C9D11,0.4166666666666667
1083,d6958d29e8d67e06f854b6b85ffad380997d4f54,3,TRONYHY128F92C9D11,0.2857142857142857
1084,1476bd063e3dc4ea5e61fcf6f943985f22a06209,1,TRONYHY128F92C9D11,0.0
1085,1659a1533d3cce2f9a33bf678e2fbbd9ef049269,3,TRONYHY128F92C9D11,1.0
1086,370c298e86caa15be1918d858d2dbb284f60f7a9,4,TRONYHY128F92C9D11,1.0
1087,65a01f3e966f2b6fd2c757ea063c791dfad94a9b,5,TRONYHY128F92C9D11,0.75
1088,8d7e88c9aac8c171c5f13bc3e94b46fa14a9365b,1,TRONYHY128F92C9D11,0.0
1089,c9c32fae89662984b7a3dfebbea8e362b20dff9d,1,TRONYHY128F92C9D11,0.0
1090,64eea3e4cc027892a17d7c16ae2b0ffae92c371a,1,TRONYHY128F92C9D11,0.0
1091,cf3e450757a9f8d16ef524cafbb14d837adb321a,1,TRONYHY128F92C9D11,0.0
1092,a81b6ebdbaa96073a827ed4da21366faa3d092ee,12,TRONYHY128F92C9D11,1.0
1093,a3c77e39e225f5fc18d792045c71a7217c4ad747,17,TRONYHY128F92C9D11,1.0
1094,9963c64909225bde6b720a683138e05552e75b2e,6,TRONYHY128F92C9D11,1.0
1095,7da28b0b5669b2f2c3d379f216a6cef1a32de4d5,5,TRONYHY128F92C9D11,0.1818181818181818
1096,bff52ad20b40e42653b58d43bf74183a28d390c4,3,TRONYHY128F92C9D11,1.0
1097,f654c736dc0ec8a0368188c11f2f3555a433d6e5,11,TRONYHY128F92C9D11,1.0
1098,ab2e99b0eca44cba960c40959be14e1429323729,1,TRONYHY128F92C9D11,0.0
1099,9cd9505100f8d33d127c4d3760f07cddff32df63,6,TRONYHY128F92C9D11,1.0
1100,faf3d5101fb62cd0698761d9751786247ff91231,2,TRONYHY128F92C9D11,0.0714285714285714
1101,37dd3543325fd11d00e731d2cc9111c185321f75,3,TRONYHY128F92C9D11,0.3333333333333333
1102,a7e9a48a5cbfc5c9755f2b110d6d8d615d0f04fa,5,TRONYHY128F92C9D11,1.0
1103,f9767bea9dd2105c88ef56bd16bbebfff4964b5d,4,TRONYHY128F92C9D11,1.0
1104,8a9baacd4c0997df3e88be5a4953b79b187f5edb,1,TRONYHY128F92C9D11,0.0
1105,6be160f7ce8c608bed140b25471f87643637288a,41,TRONYHY128F92C9D11,1.0
1106,03e9a39b14d23aef5355ee78f8df91a5b1c3b655,1,TRONYHY128F92C9D11,0.0
1107,6705e62b82b7ce15178119ae1d8bf358fc24619a,3,TRONYHY128F92C9D11,1.0
1108,d1b698a62415d5f9176bfea462e2f406376a4149,1,TRONYHY128F92C9D11,0.0
1109,40aa2dda4d63cc7cfb78d573f51c8699c671cadb,15,TRONYHY128F92C9D11,1.0
1110,ff80830a101547b5c112e72e939dde33f0a68a1b,2,TRONYHY128F92C9D11,0.1111111111111111
1111,3010e86fcd3090b7f45e70a8d85563047fdd98d1,10,TRONYHY128F92C9D11,1.0
1112,27673c49db5c07eb015f2da9c041e93ebb625346,1,TRONYHY128F92C9D11,0.0
1113,d64eeac1f289d676ee33d95de1c9421094c0eaeb,5,TRONYHY128F92C9D11,1.0
1114,c002c115f42850629287747b522129d7fae25212,6,TRONYHY128F92C9D11,1.0
1115,e00f5c1440662a7d4263ab95921da3eaf158dec7,1,TRONYHY128F92C9D11,0.0
1116,601985876eaf16618d81fa5518e011c507346cb0,2,TRONYHY128F92C9D11,0.037037037037037
1117,8f84fa34b5c18c333574cdb6b83c2cb7c616ae26,1,TRONYHY128F92C9D11,0.0
1118,1e5452d2607d6b90e6628211b46a4ebf7a585c99,3,TRONYHY128F92C9D11,0.2
1119,7d682287b0cfc374a7a60b153819d79bef9b29a4,6,TRONYHY128F92C9D11,1.0
1120,1661ade3cbd23f6f5859f76315084a4f40c316e9,13,TRONYHY128F92C9D11,1.0
1121,e10ee6b42553cd151aafe953cfe6226ee66d99ca,2,TRONYHY128F92C9D11,0.1428571428571428
1122,a73a203174dba424bbc5e672d4f01313108e710e,1,TRONYHY128F92C9D11,0.0
1123,6786e395db3e44f4b00c5cb79b655b7e4423195f,7,TRONYHY128F92C9D11,0.4545454545454545
1124,2a05e960080e185a4865dbdfced458a889a7a4e4,8,TRONYHY128F92C9D11,0.1489361702127659
1125,a3efb1512f2a8b253010f6345f42a37909e6916d,2,TRONYHY128F92C9D11,1.0
1126,d802ce031b96951e12c538fc1e3e8be90b5a0a7a,1,TRONYHY128F92C9D11,0.0
1127,8bacae24cf6a5dfa1a4c50fc74782b9c865d3481,1,TRONYHY128F92C9D11,0.0
1128,4db62946304a46c53809059166362113a9ab2866,6,TRONYHY128F92C9D11,0.8333333333333334
1129,4ace29feadc460e94f90ae35ed8549962ea6eeaf,1,TRONYHY128F92C9D11,0.0
1130,5df790bb8b1f98071a9ccc65796812ee3e537b5b,1,TRONYHY128F92C9D11,0.0
1131,ffa67f025a4f2e1409763c4d80b4f8bc55fd2ace,4,TRONYHY128F92C9D11,0.1153846153846153
1132,f77ab97d5ddc95760eec4013fcaebfd9ead69ead,1,TRONYHY128F92C9D11,0.0
1133,d4a585f6b9f49e5271a837b6e9773340657ff3a6,12,TRONYHY128F92C9D11,0.7857142857142857
1134,d73d31ceb07adfa1df4037ded08cc0e78f4c516b,6,TRONYHY128F92C9D11,1.0
1135,932da698088ec48a67a67db9ceba6f854cc7f636,3,TRONYHY128F92C9D11,1.0
1136,d7aa037d74b7a27a1b6c14ed571a8e4f4a525dfa,4,TRONYHY128F92C9D11,1.0
1137,3efd7c864dab0ff5a9b5943d8264253d42737d58,2,TRONYHY128F92C9D11,0.0
1138,47b65bf4fdde5fd0ceb2c79babab63af301e1ac7,1,TRONYHY128F92C9D11,0.0
1139,04733b2c7ce946989b9c2ec86559f7cf7e7ab65b,7,TRONYHY128F92C9D11,1.0
1140,fd25004a5d982b3de45969bb8e676772d6425a85,3,TRONYHY128F92C9D11,0.5
1141,274ec1d4ce400ec1d39428230128a3c25c01537f,1,TRONYHY128F92C9D11,0.0
1142,702f66ead73ef4792e461a4aaf983650b375dad1,3,TRONYHY128F92C9D11,1.0
1143,cb3dfe4576e487abb9bceaba93e7f0d579c6c31a,1,TRONYHY128F92C9D11,0.0
1144,636662d18ce7f704601d352c45649d4deccd44d5,10,TRONYHY128F92C9D11,0.875
1145,52fefa6903aba7cb1a24a17a589385c398033f26,1,TRONYHY128F92C9D11,0.0
1146,e6931e3494a181ca807f2db5270c8b3727479685,5,TRONYHY128F92C9D11,0.8
1147,1b0df433d91e2661bf85dd38526be2c2a6a1f460,1,TRONYHY128F92C9D11,0.0
1148,fdb173771ce4a283cbc14d6fc0e47a4eb4a3ed1a,5,TRONYHY128F92C9D11,1.0
1149,ecb55a01dd9d2d5c4c651c3a3ea9de0dd3257a09,1,TRONYHY128F92C9D11,0.0
1150,2b05dfe153405bfef5b3a50d220fc6fcbbc90443,27,TRONYHY128F92C9D11,0.5555555555555556
1151,3ca04b0f8aa9bffeb0f2337eead2d6f2d2b03fb7,7,TRONYHY128F92C9D11,0.0
1152,454a7b93f18d5038fa24e550d6008650529a1915,6,TRONYHY128F92C9D11,1.0
1153,9d365c936ca04238639f9842e0705d3b3ab47096,1,TRONYHY128F92C9D11,0.0
1154,c5614ccd6acdd05680a8c085128e409f18347bd3,1,TRONYHY128F92C9D11,0.0
1155,5b94febc4b68dd4177f0572d3140f051b5f058f1,6,TRONYHY128F92C9D11,0.8333333333333334
1156,7f530d39e0b65e37b60e006d566531f7ab657e8d,6,TRONYHY128F92C9D11,0.1111111111111111
1157,635c9924a91609ce43a03198c0d8da6e6d77819b,7,TRONYHY128F92C9D11,1.0
1158,cff21116daa6af7719ed41e4b540feeaf5f31803,2,TRONYHY128F92C9D11,0.3333333333333333
1159,b203e654c9350ffed361b1963f961857055935a1,15,TRONYHY128F92C9D11,1.0
1160,618d14af70462b482b9be0e6670ad6850ac27019,1,TRONYHY128F92C9D11,0.0
1161,eef7816060726182e02eb8aaba269c988cf87dbf,1,TRONYHY128F92C9D11,0.0
1162,f84b3feccb6531e255ba42de0dc2b19b52735977,5,TRONYHY128F92C9D11,0.4444444444444444
1163,72687f5411b0be44adef2ac78a00600a108dad3a,1,TRONYHY128F92C9D11,0.0
1164,902593983e05b2d0b053a7b993e99224845ada7f,1,TRONYHY128F92C9D11,0.0
1165,f14b7136a0e9d3018a6f917d3ae4d8b1ba33c8a9,3,TRONYHY128F92C9D11,0.25
1166,cb0b183f4411df32d6cc774eb6ed292984c70d41,1,TRONYHY128F92C9D11,0.0
1167,7450594098d9bd8aec710f29b306dbd072f29597,2,TRONYHY128F92C9D11,0.0434782608695652
1168,6308726582e1d15a74a6204d71dcb1c3a020ecae,1,TRONYHY128F92C9D11,0.0
1169,2d0ae9f21d2c44f0e1916160787546f6bf93713b,1,TRONYHY128F92C9D11,0.0
1170,ed60a8afcb602380d5d09d41f6d7de25dd34f9a0,8,TRONYHY128F92C9D11,1.0
1171,be023306a8c105de765898f5527dbc344ed5ccb3,1,TRONYHY128F92C9D11,0.0
1172,4397b59731ce57b91cd77200467ab079ed028941,1,TRONYHY128F92C9D11,0.0
1173,ad9db9724b51dc15950f3889595b05506ef2225e,1,TRONYHY128F92C9D11,0.0
1174,404341951e4b80e5bcdf86ca86ef28b58c1027dc,16,TRONYHY128F92C9D11,1.0
1175,dc03114dc0a52c407d1548a403c8af85a82fcb4a,1,TRPFYYL128F92F7144,0.0
1176,3900fb167ae54fa3f59bdb69e89fe417a0dbfb35,2,TRPFYYL128F92F7144,0.1
1177,c811f9d55717b1eb2ad3f5b4b4634c37c0f61cec,4,TRPFYYL128F92F7144,0.2
1178,7da2042173b112adea2c509fe32c2e6cdd111476,3,TRPFYYL128F92F7144,0.0588235294117647
1179,89814377b0b6b6e0aa29c849621be0dce91aa09e,1,TRPFYYL128F92F7144,0.0
1180,b56d13f2ccb7b5cfe329cd639b85c3f0bba4923e,3,TRPFYYL128F92F7144,1.0
1181,9a05a12c5132c20094f78de95f4a4d7aee6fcb18,1,TRPFYYL128F92F7144,0.0
1182,37a309640004e11829ff173e9c3f9fbd2e07ab29,5,TRPFYYL128F92F7144,0.5
1183,b5391a2db3e18fd8a9d79fb1801e8a2f66bf38dc,1,TRPFYYL128F92F7144,0.0
1184,d9d5dab5d475713a126065eb7f29831a393c1a0d,1,TRPFYYL128F92F7144,0.0
1185,01047b99e00bb0743f66bb321bdd62e38fddb0a5,1,TRPFYYL128F92F7144,0.0
1186,ab603ff2b7c50843814110c2a923dfce6849dc1a,1,TRPFYYL128F92F7144,0.0
1187,a05df95b070228f3079525f45b4d61f3f0b1d655,1,TRPFYYL128F92F7144,0.0
1188,151d916d5ebc3b890205efbc485d19959e966553,1,TRPFYYL128F92F7144,0.0
1189,d5e93f14026ee5fe9bde5ee96c3e940d04e50a92,22,TRPFYYL128F92F7144,1.0
1190,3fbd284b6f766026430f329772ee66e91029b3df,2,TRPFYYL128F92F7144,0.2
1191,4039ef05c18679e265c670f09da02ebd2fd0a4ce,1,TRPFYYL128F92F7144,0.0
1192,63797c31cf84ce847db8f8f87968ac76596748db,2,TRPFYYL128F92F7144,0.1111111111111111
1193,14005237ea89897968644b47f7a1619a678f4e05,1,TRPFYYL128F92F7144,0.0
1194,fd9f6c7bfa29d9f513f6a4114dfca7198866a9a7,3,TRPFYYL128F92F7144,0.2
1195,3a5531ee5d85c49ce5df920441d5fae01d038df1,2,TRPFYYL128F92F7144,0.2
1196,9ee55038ca12b7ebe04dd2f211376c3b6f27be4b,1,TRPFYYL128F92F7144,0.0
1197,36cac4baff7ce80ec30fa73f45645b4e2ad2c155,1,TRPFYYL128F92F7144,0.0
1198,0525bb725781e431dcfeaec8e075c15035ee6474,4,TRPFYYL128F92F7144,1.0
1199,5bf5c2ab1ac4fd70437176470fc835ba45e31ebb,1,TRPFYYL128F92F7144,0.0
1200,adcc2725362159a8620a4d952b38b003fbf93ce1,1,TRPFYYL128F92F7144,0.0
1201,162961580feb4541dffc3666aa5225547beb574d,1,TRPFYYL128F92F7144,0.0
1202,23e0cdff041e5233ba053bf125797cd6f4656b38,1,TRPFYYL128F92F7144,0.0
1203,8e837fe9e175acf4cff89c40f3b7efcd4e55611a,1,TRPFYYL128F92F7144,0.0
1204,720c45ad6a0d77c0c965a0a144d7a3abf6513c6f,3,TRPFYYL128F92F7144,1.0
1205,7cc1e5ac964cd303037237ec2ac6554443a35f5a,1,TRPFYYL128F92F7144,0.0
1206,7d5946936939a6be820b6b94d2f01d334831025c,1,TRPFYYL128F92F7144,0.0
1207,0933ba9b0fec8e330eec1f44edc5ed28cb097342,13,TRPFYYL128F92F7144,0.9230769230769232
1208,53a7fe8555b5b05a01f4a87f6127c0167e35bdb6,1,TRPFYYL128F92F7144,0.0
1209,d11c2c5b27060b55ecb31af6c8d39422a405ff3d,2,TRPFYYL128F92F7144,0.25
1210,9206b039bd660fd16db20835bb3e4f3266041218,2,TRPFYYL128F92F7144,1.0
1211,20af7a4c7d691ae75b26c2adc84e96b32e9a6a59,1,TRPFYYL128F92F7144,0.0
1212,6d77a961006bf699464ffc4097633058d8c19119,1,TRPFYYL128F92F7144,0.0
1213,1930d927cfb027a774f602310264229164b01070,1,TRPFYYL128F92F7144,0.0
1214,34ce6abb05ac65e8ff98856778e574a3b415bebd,1,TRPFYYL128F92F7144,0.0
1215,c63d0a7f004b7121ede66d5e977ede24cd58a8d0,1,TRPFYYL128F92F7144,0.0
1216,f0ccf6085804fe605f7aff31b0f4a257dd035eef,2,TRPFYYL128F92F7144,0.3333333333333333
1217,592cb94860a5954906bcdc5944646b2757e8c24f,1,TRPFYYL128F92F7144,0.0
1218,c6cc797b63ebfd86358ea7729d9c19bbb894af89,3,TRPFYYL128F92F7144,0.3333333333333333
1219,36a740d3c785ed01235e3d60ae5f01e749f3cedf,1,TRPFYYL128F92F7144,0.0
1220,b631e1007deff1bba6466c1819cca812376ef762,1,TRPFYYL128F92F7144,0.0
1221,649efd69184ee4cfe03b85073b3d01d7186ff2e0,2,TRPFYYL128F92F7144,0.3333333333333333
1222,c85a324f511ef5567aeeb8210be2254b0349ce77,1,TRPFYYL128F92F7144,0.0
1223,20f02e9ce06189c53be78d4aef741d6d717f51e8,1,TRPFYYL128F92F7144,0.0
1224,03ac6fd861b8fad1c8374a3a9e8cc8ada56967c7,1,TRPFYYL128F92F7144,0.0
1225,615cf75dcadd752af2d245badf6e7337ca82849d,1,TRPFYYL128F92F7144,0.0
1226,0a2485070ffb926c1b63b2f576879ec8e8db09a8,4,TRPFYYL128F92F7144,0.3333333333333333
1227,90a7a3d115ef1f2d05e75842efa1f193c807bfbb,1,TRPFYYL128F92F7144,0.0
1228,e3c8ad2b7aab3e065aaf3c250f0ffd5a2be787d9,10,TRPFYYL128F92F7144,1.0
1229,d7d5fcecca6cfcfa076cd877b56977a12266ac66,1,TRPFYYL128F92F7144,0.0
1230,9c1c90b8c34c0f91d0ad98317b76570a78401ca1,1,TRPFYYL128F92F7144,0.0
1231,4b7e4d9215d354172198ed8d51fb0d240d762ff8,2,TRPFYYL128F92F7144,0.0555555555555555
1232,3e1aa6eaa90a46cee53a8634f841163e09dd671f,3,TRPFYYL128F92F7144,1.0
1233,67b07be13145fc38d617936a4c093948d9a3849d,1,TRPFYYL128F92F7144,0.0
1234,b2a80a2dd0ef4a67feef89ec85e6f6a78ed3dcd6,1,TRPFYYL128F92F7144,0.0
1235,543d73f7bfa564674512b6574e596943cf0578ae,1,TRPFYYL128F92F7144,0.0
1236,9dc8659ce9fec85fc4220914d9657c9b1e3bc1d3,3,TRPFYYL128F92F7144,0.5
1237,602f90b01f321602eedd1b1a22780630b0936058,2,TRPFYYL128F92F7144,0.1666666666666666
1238,37dd3543325fd11d00e731d2cc9111c185321f75,2,TRPFYYL128F92F7144,0.1666666666666666
1239,a7e9a48a5cbfc5c9755f2b110d6d8d615d0f04fa,5,TRPFYYL128F92F7144,1.0
1240,a69ea3de25e72fdd28435ac71a643ab2dfb5cd76,11,TRPFYYL128F92F7144,0.5454545454545454
1241,2f278c615a235fba9136e21cc2f9591d4656a134,1,TRPFYYL128F92F7144,0.0
1242,6c17c0d158e402e95f1354cf3430f27aa5521e92,1,TRPFYYL128F92F7144,0.0
1243,7ed8aaef06ab3bb613ed22fdc3f400e28bfc7a44,1,TRPFYYL128F92F7144,0.0
1244,25c3e3b203c66eb693cdae8a228be74afbda5549,4,TRPFYYL128F92F7144,0.25
1245,ff80830a101547b5c112e72e939dde33f0a68a1b,5,TRPFYYL128F92F7144,0.4444444444444444
1246,2c6973ecd8cd06be0919593a7754b8870e6a6e04,2,TRPFYYL128F92F7144,0.0625
1247,1e5452d2607d6b90e6628211b46a4ebf7a585c99,3,TRPFYYL128F92F7144,0.2
1248,4c1db9090d838b24280dbdaaa57862e9266fa908,1,TRPFYYL128F92F7144,0.0
1249,2f3378cacd9136b51e57f568e7b40ad438a17533,2,TRPFYYL128F92F7144,0.3333333333333333
1250,d802ce031b96951e12c538fc1e3e8be90b5a0a7a,1,TRPFYYL128F92F7144,0.0
1251,393a1f8f33fcfc7eed16d567755e02a8644c5f0c,1,TRPFYYL128F92F7144,0.0
1252,4ef9f4f4088314512019f6c9c1d0c09f093560dc,2,TRPFYYL128F92F7144,0.5
1253,e6931e3494a181ca807f2db5270c8b3727479685,1,TRPFYYL128F92F7144,0.0
1254,6a5e8b3ac25ab19a48d382c4254515ddcc54ba1b,7,TRPFYYL128F92F7144,0.6666666666666666
1255,472722b4f33707bb5dc6e10c362bd1705e33d240,5,TRPFYYL128F92F7144,0.6666666666666666
1256,c5614ccd6acdd05680a8c085128e409f18347bd3,1,TRPFYYL128F92F7144,0.0
1257,28222eec74da3670f84de1ffba0f9dbab3db752c,2,TRPFYYL128F92F7144,0.5
1258,5eea0a76dd0e9f1db637badc0d4a337ded6668c2,1,TRPFYYL128F92F7144,0.0
1259,1ddfd3b8cbd91e57a768cf133293cf8ce5a622f1,5,TRPFYYL128F92F7144,0.8
1260,ad111ae1cb7b653afe816a8a35c267ccb42cce35,3,TRPFYYL128F92F7144,0.2857142857142857
1261,b280a8901438c634b4424d5f20aff2a3e75d8fcf,1,TRPFYYL128F92F7144,0.0
1262,0c0f6bc61fd0af63fff0279046df04f2c62dbbd1,1,TRPFYYL128F92F7144,0.0
1263,4ba1f3da406cd30a072129b1514b77a53f5bbd4b,5,TRPFYYL128F92F7144,0.8
1264,61ae217851f508426acd12969e4be53cc772e394,6,TRPFYYL128F92F7144,1.0
1265,5d210012a3242d8710cb06d2da55bac4b2ba07c8,1,TRPFYYL128F92F7144,0.0
1266,2fc231bd85945993c1b97a7c74608d75e284b553,1,TRPFYYL128F92F7144,0.0
1267,aeb9a670db14221b6db383ca1bd840b86f08a993,2,TRPFYYL128F92F7144,0.3333333333333333
1268,3900fb167ae54fa3f59bdb69e89fe417a0dbfb35,1,TRSUSWW128F93463BF,0.0
1269,c787dc6ab86b4260173d02aa61bb7d91ac3d941d,1,TRSUSWW128F93463BF,0.0
1270,03bc75dff5be4285236a9467b89f4efde4233a75,1,TRSUSWW128F93463BF,0.0
1271,d997956e4d806c5bfb8ec8e3b16aaadc2d2665ec,1,TRSUSWW128F93463BF,0.0
1272,7da2042173b112adea2c509fe32c2e6cdd111476,1,TRSUSWW128F93463BF,0.0
1273,ca35e7e6af85688a13cbcab547af227f71ec9175,1,TRSUSWW128F93463BF,0.0
1274,e24b8bced89e92bf27e468833aa0c955c4ed9efb,2,TRSUSWW128F93463BF,1.0
1275,9a05a12c5132c20094f78de95f4a4d7aee6fcb18,1,TRSUSWW128F93463BF,0.0
1276,b9d7827e55918a164638b1b18510b3e896ae8d60,1,TRSUSWW128F93463BF,0.0
1277,d9d5dab5d475713a126065eb7f29831a393c1a0d,2,TRSUSWW128F93463BF,0.0476190476190476
1278,5efce2e0af8c976777bd65f115138d8ed519c027,2,TRSUSWW128F93463BF,0.0625
1279,c682ee18b54c18e42258a5f7d62de211f6ea3516,6,TRSUSWW128F93463BF,0.7142857142857143
1280,4ad100348b6aa8299de43d9324f40f9bdaccabc7,1,TRSUSWW128F93463BF,0.0
1281,3e154f655302a515efe03d9269f0843a012d60a2,2,TRSUSWW128F93463BF,0.1428571428571428
1282,3a5531ee5d85c49ce5df920441d5fae01d038df1,1,TRSUSWW128F93463BF,0.0
1283,c2d90080fb6ca101cf1c3a05eb931f9311bbea5d,1,TRSUSWW128F93463BF,0.0
1284,13c0bc27d6e1d1d5d5d22c8a6dc47c4034b126d5,2,TRSUSWW128F93463BF,0.25
1285,01b034d3ead54605aee0b48a01c07129569fb322,1,TRSUSWW128F93463BF,0.0
1286,dfb5941c5c93d281cefa5f4b23f6321a6479338a,7,TRSUSWW128F93463BF,0.4
1287,0b4011a9df16aedc7c1a0defabcf04a9ec4b6228,7,TRSUSWW128F93463BF,1.0
1288,a1f6472d44aca25feb866a47758c647d14d0270e,2,TRSUSWW128F93463BF,0.25
1289,75b11e865aaa475b0ce1b265f289a32cc5614104,1,TRSUSWW128F93463BF,0.0
1290,534a16a09b1971a0c4f044cce0d26fed9dbec271,7,TRSUSWW128F93463BF,1.0
1291,50146e8f379557d2192ddceb1c86600602da4408,1,TRSUSWW128F93463BF,0.0
1292,b123fd5fd9664deac341828ab6ffb99df860c1e7,2,TRSUSWW128F93463BF,0.05
